,公司代码,公司名称,年份,募投项目是否延期
859,000876,新希望,2014,0
860,000877,天山股份,2014,0
861,000877,天山股份,2014,0
862,000878,云南铜业,2014,0
863,000878,云南铜业,2014,0
864,000880,潍柴重机,2014,0
865,000880,潍柴重机,2014,0
866,000881,大连国际,2014,0
867,000881,大连国际,2014,0
868,000883,湖北能源,2014,0
869,000883,湖北能源,2014,0
870,000885,同力水泥,2014,0
871,000885,同力水泥,2014,0
872,000887,中鼎股份,2014,0
873,000887,中鼎股份,2014,0
874,000888,峨眉山Ａ,2014,0
875,000888,峨眉山Ａ,2014,0
876,000889,茂业物流,2014,0
877,000889,茂业物流,2014,0
878,000890,法尔胜,2014,0
879,000890,法尔胜,2014,0
880,000892,星美联合,2014,0
881,000892,星美联合,2014,0
882,000893,东凌粮油,2014,0
883,000893,东凌粮油,2014,0
884,000895,双汇发展,2014,0
885,000895,双汇发展,2014,0
886,000898,鞍钢股份,2014,0
887,000898,鞍钢股份,2014,0
888,000899,赣能股份,2014,0
889,000899,赣能股份,2014,0
890,000900,现代投资,2014,0
891,000900,现代投资,2014,0
892,000901,航天科技,2014,0
893,000901,航天科技,2014,0
894,000902,新洋丰,2014,0
895,000902,新洋丰,2014,0
896,000903,云内动力,2014,0
897,000903,云内动力,2014,0
898,000905,厦门港务,2014,0
899,000905,厦门港务,2014,0
900,000906,物产中拓,2014,0
901,000906,物产中拓,2014,0
902,000908,景峰医药,2014,0
903,000908,景峰医药,2014,0
904,000909,数源科技,2014,0
905,000909,数源科技,2014,0
906,000910,大亚科技,2014,0
907,000910,大亚科技,2014,0
908,000911,南宁糖业,2014,0
909,000911,南宁糖业,2014,0
910,000912,泸天化,2014,0
911,000912,泸天化,2014,0
912,000913,钱江摩托,2014,0
913,000913,钱江摩托,2014,0
914,000915,山大华特,2014,0
915,000915,山大华特,2014,0
916,000916,华北高速,2014,0
917,000916,华北高速,2014,0
918,000917,电广传媒,2014,0
919,000917,电广传媒,2014,0
920,000919,金陵药业,2014,0
921,000919,金陵药业,2014,0
922,000921,海信科龙,2014,0
923,000921,海信科龙,2014,0
924,000922,佳电股份,2014,1
925,000922,佳电股份,2014,1
926,000923,河北宣工,2014,0
927,000923,河北宣工,2014,0
928,000925,众合科技,2014,0
929,000925,众合科技,2014,0
930,000927,一汽夏利,2014,0
931,000927,一汽夏利,2014,0
932,000928,中钢国际,2014,0
933,000928,中钢国际,2014,0
934,000929,兰州黄河,2014,0
935,000929,兰州黄河,2014,0
936,000930,中粮生化,2014,0
937,000930,中粮生化,2014,0
938,000931,中关村,2014,0
939,000931,中关村,2014,0
940,000932,华菱钢铁,2014,0
941,000932,华菱钢铁,2014,0
942,000933,神火股份,2014,0
943,000933,神火股份,2014,0
944,000935,四川双马,2014,0
945,000935,四川双马,2014,0
946,000936,华西股份,2014,0
947,000936,华西股份,2014,0
948,000937,冀中能源,2014,0
949,000937,冀中能源,2014,0
950,000938,紫光股份,2014,0
951,000938,紫光股份,2014,0
952,000939,凯迪电力,2014,0
953,000939,凯迪电力,2014,0
954,000948,南天信息,2014,0
955,000948,南天信息,2014,0
956,000949,新乡化纤,2014,0
957,000949,新乡化纤,2014,0
958,000950,建峰化工,2014,0
959,000950,建峰化工,2014,0
960,000951,中国重汽,2014,0
961,000951,中国重汽,2014,0
962,000952,广济药业,2014,0
963,000952,广济药业,2014,0
964,000953,河池化工,2014,0
965,000953,河池化工,2014,0
966,000955,欣龙控股,2014,0
967,000955,欣龙控股,2014,0
968,000957,中通客车,2014,0
969,000957,中通客车,2014,0
970,000958,东方能源,2014,0
971,000958,东方能源,2014,0
972,000959,首钢股份,2014,0
973,000959,首钢股份,2014,0
974,000960,锡业股份,2014,0
975,000960,锡业股份,2014,0
976,000961,中南建设,2014,0
977,000961,中南建设,2014,0
978,000962,东方钽业,2014,0
979,000962,东方钽业,2014,0
980,000963,华东医药,2014,0
981,000963,华东医药,2014,0
982,000966,长源电力,2014,0
983,000966,长源电力,2014,0
984,000967,上风高科,2014,0
985,000967,上风高科,2014,0
986,000968,煤气化,2014,0
987,000968,煤气化,2014,0
988,000969,安泰科技,2014,0
989,000969,安泰科技,2014,0
990,000970,中科三环,2014,0
991,000970,中科三环,2014,0
992,000971,蓝鼎控股,2014,0
993,000971,蓝鼎控股,2014,0
994,000972,新中基,2014,0
995,000972,新中基,2014,0
996,000973,佛塑科技,2014,0
997,000973,佛塑科技,2014,0
998,000975,银泰资源,2014,0
999,000975,银泰资源,2014,0
1000,000976,ST春晖,2014,0
1001,000977,浪潮信息,2014,0
1002,000978,桂林旅游,2014,0
1003,000980,金马股份,2014,0
1004,000982,中银绒业,2014,0
1005,000983,西山煤电,2014,0
1006,000985,大庆华科,2014,0
1007,000987,广州友谊,2014,0
1008,000988,华工科技,2014,0
1009,000989,九芝堂,2014,0
1010,000990,诚志股份,2014,0
1011,000993,闽东电力,2014,0
1012,000995,皇台酒业,2014,0
1013,000996,中国中期,2014,0
1014,000997,新大陆,2014,0
1015,000998,隆平高科,2014,0
1016,000999,华润三九,2014,0
1017,001696,宗申动力,2014,0
1018,001896,豫能控股,2014,0
1019,002001,新和成,2014,0
1020,002002,鸿达兴业,2014,0
1021,002003,伟星股份,2014,0
1022,002004,华邦颖泰,2014,0
1023,002005,德豪润达,2014,0
1024,002006,ST精功,2014,0
1025,002007,华兰生物,2014,0
1026,002008,大族激光,2014,0
1027,002009,天奇股份,2014,0
1028,002010,传化股份,2014,0
1029,002011,盾安环境,2014,0
1030,002012,凯恩股份,2014,0
1031,002013,中航机电,2014,0
1032,002014,永新股份,2014,0
1033,002015,ST霞客,2014,0
1034,002017,东信和平,2014,0
1035,002018,华信国际,2014,0
1036,002019,亿帆鑫富,2014,0
1037,002020,京新药业,2014,0
1038,002021,中捷资源,2014,0
1039,002022,科华生物,2014,0
1040,002023,海特高新,2014,0
1041,002024,苏宁云商,2014,0
1042,002025,航天电器,2014,0
1043,002026,山东威达,2014,0
1044,002027,七喜控股,2014,0
1045,002028,思源电气,2014,0
1046,002029,七匹狼,2014,0
1047,002030,达安基因,2014,0
1048,002031,巨轮股份,2014,0
1049,002032,苏泊尔,2014,0
1050,002033,丽江旅游,2014,0
1051,002034,美欣达,2014,0
1052,002035,华帝股份,2014,0
1053,002036,汉麻产业,2014,0
1054,002037,久联发展,2014,0
1055,002038,双鹭药业,2014,0
1056,002039,黔源电力,2014,0
1057,002040,南京港,2014,0
1058,002041,登海种业,2014,0
1059,002042,华孚色纺,2014,0
1060,002043,兔宝宝,2014,0
1061,002044,江苏三友,2014,0
1062,002045,国光电器,2014,0
1063,002046,轴研科技,2014,0
1064,002047,宝鹰股份,2014,0
1065,002048,宁波华翔,2014,0
1066,002049,同方国芯,2014,0
1067,002050,三花股份,2014,0
1068,002051,中工国际,2014,0
1069,002052,同洲电子,2014,0
1070,002053,云南盐化,2014,0
1071,002054,德美化工,2014,0
1072,002055,得润电子,2014,0
1073,002056,横店东磁,2014,0
1074,002057,中钢天源,2014,0
1075,002058,威尔泰,2014,0
1076,002059,云南旅游,2014,0
1077,002060,粤水电,2014,0
1078,002061,江山化工,2014,0
1079,002062,宏润建设,2014,0
1080,002063,远光软件,2014,0
1081,002064,华峰氨纶,2014,0
1082,002065,东华软件,2014,0
1083,002066,瑞泰科技,2014,0
1084,002067,景兴纸业,2014,0
1085,002068,黑猫股份,2014,0
1086,002069,獐子岛,2014,0
1087,002070,众和股份,2014,1
1088,002071,长城影视,2014,0
1089,002072,凯瑞德,2014,0
1090,002073,软控股份,2014,0
1091,002074,东源电器,2014,0
1092,002075,沙钢股份,2014,0
1093,002076,雪莱特,2014,0
1094,002078,太阳纸业,2014,0
1095,002079,苏州固锝,2014,0
1096,002080,中材科技,2014,0
1097,002081,金螳螂,2014,0
1098,002082,栋梁新材,2014,0
1099,002083,孚日股份,2014,0
1100,002084,海鸥卫浴,2014,0
1101,002085,万丰奥威,2014,0
1102,002086,东方海洋,2014,0
1103,002087,新野纺织,2014,0
1104,002088,鲁阳股份,2014,1
1105,002089,新海宜,2014,0
1106,002090,金智科技,2014,0
1107,002091,江苏国泰,2014,0
1108,002092,中泰化学,2014,0
1109,002093,国脉科技,2014,0
1110,002094,青岛金王,2014,0
1111,002095,生意宝,2014,0
1112,002096,南岭民爆,2014,0
1113,002097,山河智能,2014,0
1114,002098,浔兴股份,2014,0
1115,002099,海翔药业,2014,0
1116,002100,天康生物,2014,0
1117,002101,广东鸿图,2014,0
1118,002102,冠福股份,2014,0
1119,002103,广博股份,2014,0
1120,002104,恒宝股份,2014,0
1121,002105,信隆实业,2014,0
1122,002106,莱宝高科,2014,0
1123,002107,沃华医药,2014,0
1124,002108,沧州明珠,2014,0
1125,002109,兴化股份,2014,0
1126,002110,三钢闽光,2014,0
1127,002111,威海广泰,2014,1
1128,002112,三变科技,2014,0
1129,002113,天润控股,2014,0
1130,002114,罗平锌电,2014,0
1131,002115,三维通信,2014,0
1132,002116,中国海诚,2014,0
1133,002117,东港股份,2014,0
1134,002118,紫鑫药业,2014,0
1135,002119,康强电子,2014,0
1136,002120,新海股份,2014,0
1137,002121,科陆电子,2014,1
1138,002122,天马股份,2014,0
1139,002123,荣信股份,2014,0
1140,002124,天邦股份,2014,0
1141,002125,湘潭电化,2014,0
1142,002126,银轮股份,2014,0
1143,002127,ST新民,2014,0
1144,002128,露天煤业,2014,0
1145,002129,中环股份,2014,0
1146,002130,沃尔核材,2014,0
1147,002131,利欧股份,2014,0
1148,002132,恒星科技,2014,0
1149,002134,ST普林,2014,0
1150,002135,东南网架,2014,0
1151,002136,安纳达,2014,0
1152,002137,实益达,2014,0
1153,002138,顺络电子,2014,0
1154,002139,拓邦股份,2014,0
1155,002140,东华科技,2014,0
1156,002141,蓉胜超微,2014,0
1157,002142,宁波银行,2014,0
1158,002143,印纪传媒,2014,0
1159,002144,宏达高科,2014,0
1160,002145,中核钛白,2014,0
1161,002148,北纬通信,2014,0
1162,002149,西部材料,2014,0
1163,002150,通润装备,2014,0
1164,002151,北斗星通,2014,0
1165,002152,广电运通,2014,0
1166,002153,石基信息,2014,0
1167,002154,报喜鸟,2014,0
1168,002155,辰州矿业,2014,0
1169,002156,通富微电,2014,0
1170,002157,正邦科技,2014,0
1171,002158,汉钟精机,2014,0
1172,002159,三特索道,2014,0
1173,002160,ST常铝,2014,0
1174,002161,远望谷,2014,0
1175,002162,斯米克,2014,0
1176,002163,ST三鑫,2014,0
1177,002164,ST东力,2014,0
1178,002165,红宝丽,2014,0
1179,002166,莱茵生物,2014,0
1180,002167,东方锆业,2014,0
1181,002168,深圳惠程,2014,0
1182,002169,智光电气,2014,0
1183,002170,芭田股份,2014,0
1184,002171,精诚铜业,2014,0
1185,002172,澳洋科技,2014,0
1186,002173,千足珍珠,2014,0
1187,002174,游族网络,2014,0
1188,002175,广陆数测,2014,0
1189,002176,江特电机,2014,0
1190,002177,御银股份,2014,0
1191,002178,延华智能,2014,0
1192,002179,中航光电,2014,0
1193,002180,艾派克,2014,0
1194,002181,粤传媒,2014,0
1195,002182,云海金属,2014,0
1196,002183,怡亚通,2014,0
1197,002184,海得控制,2014,0
1198,002185,华天科技,2014,0
1199,002186,全聚德,2014,0
1200,002187,广百股份,2014,0
1201,002187,广百股份,2014,0
1202,002187,广百股份,2014,0
1203,002188,新嘉联,2014,0
1204,002188,新嘉联,2014,0
1205,002188,新嘉联,2014,0
1206,002189,利达光电,2014,0
1207,002189,利达光电,2014,0
1208,002189,利达光电,2014,0
1209,002190,成飞集成,2014,0
1210,002190,成飞集成,2014,0
1211,002190,成飞集成,2014,0
1212,002191,劲嘉股份,2014,1
1213,002191,劲嘉股份,2014,1
1214,002191,劲嘉股份,2014,1
1215,002192,路翔股份,2014,0
1216,002192,路翔股份,2014,0
1217,002192,路翔股份,2014,0
1218,002193,山东如意,2014,0
1219,002193,山东如意,2014,0
1220,002193,山东如意,2014,0
1221,002194,武汉凡谷,2014,0
1222,002194,武汉凡谷,2014,0
1223,002194,武汉凡谷,2014,0
1224,002195,海隆软件,2014,0
1225,002195,海隆软件,2014,0
1226,002195,海隆软件,2014,0
1227,002196,方正电机,2014,0
1228,002196,方正电机,2014,0
1229,002196,方正电机,2014,0
1230,002197,证通电子,2014,0
1231,002197,证通电子,2014,0
1232,002197,证通电子,2014,0
1233,002198,嘉应制药,2014,0
1234,002198,嘉应制药,2014,0
1235,002198,嘉应制药,2014,0
1236,002199,东晶电子,2014,0
1237,002199,东晶电子,2014,0
1238,002199,东晶电子,2014,0
1239,002200,云投生态,2014,0
1240,002200,云投生态,2014,0
1241,002200,云投生态,2014,0
1242,002201,九鼎新材,2014,0
1243,002201,九鼎新材,2014,0
1244,002201,九鼎新材,2014,0
1245,002202,金风科技,2014,0
1246,002202,金风科技,2014,0
1247,002202,金风科技,2014,0
1248,002203,海亮股份,2014,0
1249,002203,海亮股份,2014,0
1250,002203,海亮股份,2014,0
1251,002204,大连重工,2014,0
1252,002204,大连重工,2014,0
1253,002204,大连重工,2014,0
1254,002205,国统股份,2014,0
1255,002205,国统股份,2014,0
1256,002205,国统股份,2014,0
1257,002206,海利得,2014,0
1258,002206,海利得,2014,0
1259,002206,海利得,2014,0
1260,002207,准油股份,2014,0
1261,002207,准油股份,2014,0
1262,002207,准油股份,2014,0
1263,002209,达意隆,2014,1
1264,002209,达意隆,2014,1
1265,002209,达意隆,2014,1
1266,002210,飞马国际,2014,0
1267,002210,飞马国际,2014,0
1268,002210,飞马国际,2014,0
1269,002211,宏达新材,2014,0
1270,002211,宏达新材,2014,0
1271,002211,宏达新材,2014,0
1272,002212,南洋股份,2014,0
1273,002212,南洋股份,2014,0
1274,002212,南洋股份,2014,0
1275,002213,特尔佳,2014,0
1276,002213,特尔佳,2014,0
1277,002213,特尔佳,2014,0
1278,002214,大立科技,2014,0
1279,002214,大立科技,2014,0
1280,002214,大立科技,2014,0
1281,002215,诺普信,2014,0
1282,002215,诺普信,2014,0
1283,002215,诺普信,2014,0
1284,002216,三全食品,2014,0
1285,002216,三全食品,2014,0
1286,002216,三全食品,2014,0
1287,002217,合力泰,2014,0
1288,002217,合力泰,2014,0
1289,002217,合力泰,2014,0
1290,002218,拓日新能,2014,0
1291,002218,拓日新能,2014,0
1292,002218,拓日新能,2014,0
1293,002219,恒康医疗,2014,0
1294,002219,恒康医疗,2014,0
1295,002219,恒康医疗,2014,0
1296,002220,天宝股份,2014,0
1297,002220,天宝股份,2014,0
1298,002220,天宝股份,2014,0
1299,002221,东华能源,2014,0
1300,002221,东华能源,2014,0
1301,002221,东华能源,2014,0
1302,002222,福晶科技,2014,0
1303,002222,福晶科技,2014,0
1304,002222,福晶科技,2014,0
1305,002223,鱼跃医疗,2014,0
1306,002223,鱼跃医疗,2014,0
1307,002223,鱼跃医疗,2014,0
1308,002224,三力士,2014,0
1309,002224,三力士,2014,0
1310,002224,三力士,2014,0
1311,002225,濮耐股份,2014,0
1312,002225,濮耐股份,2014,0
1313,002225,濮耐股份,2014,0
1314,002226,江南化工,2014,0
1315,002226,江南化工,2014,0
1316,002226,江南化工,2014,0
1317,002227,奥特迅,2014,0
1318,002227,奥特迅,2014,0
1319,002227,奥特迅,2014,0
1320,002228,合兴包装,2014,0
1321,002228,合兴包装,2014,0
1322,002228,合兴包装,2014,0
1323,002229,鸿博股份,2014,0
1324,002229,鸿博股份,2014,0
1325,002229,鸿博股份,2014,0
1326,002230,科大讯飞,2014,0
1327,002230,科大讯飞,2014,0
1328,002230,科大讯飞,2014,0
1329,002231,奥维通信,2014,0
1330,002231,奥维通信,2014,0
1331,002231,奥维通信,2014,0
1332,002232,启明信息,2014,0
1333,002232,启明信息,2014,0
1334,002233,塔牌集团,2014,0
1335,002233,塔牌集团,2014,0
1336,002234,ST民和,2014,0
1337,002234,ST民和,2014,0
1338,002235,安妮股份,2014,0
1339,002235,安妮股份,2014,0
1340,002236,大华股份,2014,0
1341,002236,大华股份,2014,0
1342,002237,恒邦股份,2014,0
1343,002237,恒邦股份,2014,0
1344,002238,天威视讯,2014,0
1345,002238,天威视讯,2014,0
1346,002239,金飞达,2014,0
1347,002239,金飞达,2014,0
1348,002240,威华股份,2014,0
1349,002240,威华股份,2014,0
1350,002241,歌尔声学,2014,0
1351,002241,歌尔声学,2014,0
1352,002242,九阳股份,2014,0
1353,002242,九阳股份,2014,0
1354,002243,通产丽星,2014,0
1355,002243,通产丽星,2014,0
1356,002245,澳洋顺昌,2014,0
1357,002245,澳洋顺昌,2014,0
1358,002246,北化股份,2014,0
1359,002246,北化股份,2014,0
1360,002247,帝龙新材,2014,0
1361,002247,帝龙新材,2014,0
1362,002248,ST东数,2014,0
1363,002248,ST东数,2014,0
1364,002249,大洋电机,2014,0
1365,002249,大洋电机,2014,0
1366,002250,联化科技,2014,0
1367,002250,联化科技,2014,0
1368,002251,步步高,2014,0
1369,002251,步步高,2014,0
1370,002252,上海莱士,2014,0
1371,002252,上海莱士,2014,0
1372,002253,川大智胜,2014,0
1373,002253,川大智胜,2014,0
1374,002254,泰和新材,2014,0
1375,002254,泰和新材,2014,0
1376,002255,海陆重工,2014,0
1377,002255,海陆重工,2014,0
1378,002256,彩虹精化,2014,0
1379,002256,彩虹精化,2014,0
1380,002258,利尔化学,2014,0
1381,002258,利尔化学,2014,0
1382,002259,升达林业,2014,0
1383,002259,升达林业,2014,0
1384,002260,伊立浦,2014,0
1385,002260,伊立浦,2014,0
1386,002261,拓维信息,2014,0
1387,002261,拓维信息,2014,0
1388,002262,恩华药业,2014,0
1389,002262,恩华药业,2014,0
1390,002263,大东南,2014,1
1391,002263,大东南,2014,1
1392,002264,新华都,2014,0
1393,002264,新华都,2014,0
1394,002265,西仪股份,2014,0
1395,002265,西仪股份,2014,0
1396,002266,浙富控股,2014,0
1397,002266,浙富控股,2014,0
1398,002267,陕天然气,2014,0
1399,002267,陕天然气,2014,0
1400,002268,卫士通,2014,0
1401,002268,卫士通,2014,0
1402,002269,美邦服饰,2014,0
1403,002269,美邦服饰,2014,0
1404,002270,法因数控,2014,0
1405,002270,法因数控,2014,0
1406,002271,东方雨虹,2014,0
1407,002271,东方雨虹,2014,0
1408,002272,川润股份,2014,0
1409,002272,川润股份,2014,0
1410,002273,水晶光电,2014,0
1411,002273,水晶光电,2014,0
1412,002274,华昌化工,2014,0
1413,002274,华昌化工,2014,0
1414,002275,桂林三金,2014,0
1415,002275,桂林三金,2014,0
1416,002276,万马股份,2014,0
1417,002276,万马股份,2014,0
1418,002277,友阿股份,2014,0
1419,002277,友阿股份,2014,0
1420,002278,神开股份,2014,0
1421,002278,神开股份,2014,0
1422,002279,久其软件,2014,0
1423,002279,久其软件,2014,0
1424,002280,新世纪,2014,0
1425,002280,新世纪,2014,0
1426,002281,光迅科技,2014,0
1427,002281,光迅科技,2014,0
1428,002282,博深工具,2014,0
1429,002282,博深工具,2014,0
1430,002283,天润曲轴,2014,0
1431,002283,天润曲轴,2014,0
1432,002284,亚太股份,2014,0
1433,002284,亚太股份,2014,0
1434,002286,保龄宝,2014,0
1435,002286,保龄宝,2014,0
1436,002287,奇正藏药,2014,0
1437,002287,奇正藏药,2014,0
1438,002288,超华科技,2014,0
1439,002288,超华科技,2014,0
1440,002289,宇顺电子,2014,1
1441,002289,宇顺电子,2014,1
1442,002290,禾盛新材,2014,0
1443,002290,禾盛新材,2014,0
1444,002291,星期六,2014,0
1445,002291,星期六,2014,0
1446,002292,奥飞动漫,2014,0
1447,002292,奥飞动漫,2014,0
1448,002293,罗莱家纺,2014,0
1449,002293,罗莱家纺,2014,0
1450,002294,信立泰,2014,0
1451,002294,信立泰,2014,0
1452,002295,精艺股份,2014,0
1453,002295,精艺股份,2014,0
1454,002296,辉煌科技,2014,0
1455,002296,辉煌科技,2014,0
1456,002297,博云新材,2014,0
1457,002297,博云新材,2014,0
1458,002298,鑫龙电器,2014,0
1459,002298,鑫龙电器,2014,0
1460,002299,圣农发展,2014,0
1461,002299,圣农发展,2014,0
1462,002300,太阳电缆,2014,0
1463,002300,太阳电缆,2014,0
1464,002301,齐心集团,2014,0
1465,002301,齐心集团,2014,0
1466,002302,西部建设,2014,0
1467,002302,西部建设,2014,0
1468,002303,美盈森,2014,0
1469,002303,美盈森,2014,0
1470,002304,洋河股份,2014,0
1471,002304,洋河股份,2014,0
1472,002306,中科云网,2014,0
1473,002306,中科云网,2014,0
1474,002307,北新路桥,2014,0
1475,002307,北新路桥,2014,0
1476,002308,威创股份,2014,0
1477,002308,威创股份,2014,0
1478,002309,中利科技,2014,0
1479,002309,中利科技,2014,0
1480,002310,东方园林,2014,0
1481,002310,东方园林,2014,0
1482,002311,海大集团,2014,0
1483,002311,海大集团,2014,0
1484,002312,三泰控股,2014,0
1485,002312,三泰控股,2014,0
1486,002313,日海通讯,2014,0
1487,002313,日海通讯,2014,0
1488,002315,焦点科技,2014,0
1489,002315,焦点科技,2014,0
1490,002316,键桥通讯,2014,0
1491,002316,键桥通讯,2014,0
1492,002317,众生药业,2014,0
1493,002317,众生药业,2014,0
1494,002318,久立特材,2014,0
1495,002318,久立特材,2014,0
1496,002319,乐通股份,2014,0
1497,002319,乐通股份,2014,0
1498,002320,海峡股份,2014,0
1499,002320,海峡股份,2014,0
1500,002321,华英农业,2014,0
1501,002321,华英农业,2014,0
1502,002322,理工监测,2014,0
1503,002322,理工监测,2014,0
1504,002323,中联电气,2014,0
1505,002323,中联电气,2014,0
1506,002324,普利特,2014,0
1507,002324,普利特,2014,0
1508,002325,洪涛股份,2014,0
1509,002325,洪涛股份,2014,0
1510,002326,永太科技,2014,0
1511,002326,永太科技,2014,0
1512,002327,富安娜,2014,0
1513,002327,富安娜,2014,0
1514,002328,新朋股份,2014,0
1515,002328,新朋股份,2014,0
1516,002329,皇氏集团,2014,0
1517,002329,皇氏集团,2014,0
1518,002330,得利斯,2014,0
1519,002330,得利斯,2014,0
1520,002331,皖通科技,2014,0
1521,002331,皖通科技,2014,0
1522,002332,仙琚制药,2014,0
1523,002332,仙琚制药,2014,0
1524,002333,罗普斯金,2014,0
1525,002333,罗普斯金,2014,0
1526,002334,英威腾,2014,0
1527,002334,英威腾,2014,0
1528,002335,科华恒盛,2014,0
1529,002335,科华恒盛,2014,0
1530,002336,人人乐,2014,0
1531,002336,人人乐,2014,0
1532,002337,赛象科技,2014,0
1533,002337,赛象科技,2014,0
1534,002338,奥普光电,2014,0
1535,002338,奥普光电,2014,0
1536,002339,积成电子,2014,0
1537,002339,积成电子,2014,0
1538,002340,格林美,2014,0
1539,002340,格林美,2014,0
1540,002341,新纶科技,2014,1
1541,002341,新纶科技,2014,1
1542,002342,巨力索具,2014,0
1543,002342,巨力索具,2014,0
1544,002343,禾欣股份,2014,0
1545,002343,禾欣股份,2014,0
1546,002344,海宁皮城,2014,0
1547,002344,海宁皮城,2014,0
1548,002345,潮宏基,2014,0
1549,002345,潮宏基,2014,0
1550,002346,柘中股份,2014,0
1551,002346,柘中股份,2014,0
1552,002347,泰尔重工,2014,1
1553,002347,泰尔重工,2014,1
1554,002348,高乐股份,2014,0
1555,002348,高乐股份,2014,0
1556,002349,精华制药,2014,0
1557,002349,精华制药,2014,0
1558,002350,北京科锐,2014,1
1559,002350,北京科锐,2014,1
1560,002351,漫步者,2014,0
1561,002351,漫步者,2014,0
1562,002352,鼎泰新材,2014,0
1563,002352,鼎泰新材,2014,0
1564,002353,杰瑞股份,2014,0
1565,002353,杰瑞股份,2014,0
1566,002354,科冕木业,2014,0
1567,002354,科冕木业,2014,0
1568,002355,兴民钢圈,2014,0
1569,002355,兴民钢圈,2014,0
1570,002356,浩宁达,2014,0
1571,002356,浩宁达,2014,0
1572,002357,富临运业,2014,0
1573,002357,富临运业,2014,0
1574,002358,森源电气,2014,0
1575,002358,森源电气,2014,0
1576,002359,齐星铁塔,2014,0
1577,002359,齐星铁塔,2014,0
1578,002360,同德化工,2014,0
1579,002360,同德化工,2014,0
1580,002361,神剑股份,2014,0
1581,002361,神剑股份,2014,0
1582,002362,汉王科技,2014,0
1583,002362,汉王科技,2014,0
1584,002363,隆基机械,2014,0
1585,002363,隆基机械,2014,0
1586,002364,中恒电气,2014,0
1587,002364,中恒电气,2014,0
1588,002365,永安药业,2014,0
1589,002365,永安药业,2014,0
1590,002366,丹甫股份,2014,0
1591,002366,丹甫股份,2014,0
1592,002367,康力电梯,2014,0
1593,002367,康力电梯,2014,0
1594,002368,太极股份,2014,1
1595,002368,太极股份,2014,1
1596,002369,卓翼科技,2014,0
1597,002369,卓翼科技,2014,0
1598,002370,亚太药业,2014,0
1599,002370,亚太药业,2014,0
1600,002372,伟星新材,2014,0
1601,002372,伟星新材,2014,0
1602,002373,千方科技,2014,0
1603,002373,千方科技,2014,0
1604,002374,丽鹏股份,2014,0
1605,002374,丽鹏股份,2014,0
1606,002375,亚厦股份,2014,0
1607,002375,亚厦股份,2014,0
1608,002376,新北洋,2014,0
1609,002376,新北洋,2014,0
1610,002377,国创高新,2014,0
1611,002377,国创高新,2014,0
1612,002378,章源钨业,2014,0
1613,002378,章源钨业,2014,0
1614,002379,鲁丰环保,2014,0
1615,002379,鲁丰环保,2014,0
1616,002380,科远股份,2014,0
1617,002380,科远股份,2014,0
1618,002381,双箭股份,2014,0
1619,002381,双箭股份,2014,0
1620,002382,蓝帆医疗,2014,0
1621,002382,蓝帆医疗,2014,0
1622,002383,合众思壮,2014,0
1623,002383,合众思壮,2014,0
1624,002384,东山精密,2014,0
1625,002384,东山精密,2014,0
1626,002385,大北农,2014,0
1627,002385,大北农,2014,0
1628,002386,天原集团,2014,0
1629,002386,天原集团,2014,0
1630,002387,黑牛食品,2014,0
1631,002387,黑牛食品,2014,0
1632,002388,新亚制程,2014,0
1633,002388,新亚制程,2014,0
1634,002389,南洋科技,2014,0
1635,002389,南洋科技,2014,0
1636,002390,信邦制药,2014,0
1637,002390,信邦制药,2014,0
1638,002391,长青股份,2014,0
1639,002391,长青股份,2014,0
1640,002392,北京利尔,2014,0
1641,002392,北京利尔,2014,0
1642,002393,力生制药,2014,0
1643,002393,力生制药,2014,0
1644,002394,联发股份,2014,0
1645,002395,双象股份,2014,0
1646,002396,星网锐捷,2014,0
1647,002397,梦洁家纺,2014,0
1648,002398,建研集团,2014,0
1649,002399,海普瑞,2014,0
1650,002400,省广股份,2014,0
1651,002401,中海科技,2014,0
1652,002402,和而泰,2014,0
1653,002403,爱仕达,2014,0
1654,002404,嘉欣丝绸,2014,0
1655,002405,四维图新,2014,0
1656,002406,远东传动,2014,0
1657,002407,多氟多,2014,0
1658,002408,齐翔腾达,2014,0
1659,002409,雅克科技,2014,0
1660,002410,广联达,2014,0
1661,002411,九九久,2014,0
1662,002412,汉森制药,2014,0
1663,002413,常发股份,2014,0
1664,002414,高德红外,2014,0
1665,002415,海康威视,2014,0
1666,002416,爱施德,2014,0
1667,002417,三元达,2014,0
1668,002418,康盛股份,2014,1
1669,002419,天虹商场,2014,0
1670,002420,毅昌股份,2014,0
1671,002421,达实智能,2014,0
1672,002422,科伦药业,2014,0
1673,002423,中原特钢,2014,0
1674,002424,贵州百灵,2014,0
1675,002425,凯撒股份,2014,0
1676,002426,胜利精密,2014,0
1677,002427,尤夫股份,2014,0
1678,002428,云南锗业,2014,0
1679,002429,兆驰股份,2014,1
1680,002430,杭氧股份,2014,1
1681,002431,棕榈园林,2014,0
1682,002432,九安医疗,2014,0
1683,002433,太安堂,2014,0
1684,002434,万里扬,2014,0
1685,002435,长江润发,2014,0
1686,002436,兴森科技,2014,0
1687,002437,誉衡药业,2014,0
1688,002438,江苏神通,2014,0
1689,002439,启明星辰,2014,0
1690,002440,闰土股份,2014,0
1691,002441,众业达,2014,0
1692,002442,龙星化工,2014,0
1693,002443,金洲管道,2014,0
1694,002444,巨星科技,2014,0
